YearMonth,Company,Brands,shop,shipping_country,has_coupon,campaign_type_clean,orders,net_revenue_gbp,order_total_gbp,refund_gbp,avg_discount_rate,aov_gbp,refund_rate
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,CH,False,No coupon,1,83.26115922718188,83.26115922718188,0.0,0.0,83.26115922718188,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,IE,True,No coupon,1,25.18897637795276,31.99,0.0,0.0,25.18897637795276,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,IT,False,No coupon,3,113.53794440070256,124.89173884077282,0.0,0.0,37.84598146690085,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,IT,True,No coupon,8,272.47743928290225,299.72518321119253,0.0,0.0,34.05967991036278,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,MY,True,No coupon,1,30.648375229920298,30.648375229920298,0.0,0.0,30.648375229920298,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,US,False,No coupon,7,285.7508613480168,308.2716924724589,0.0,0.0,40.82155162114526,0.0
2022-05,Wolfson Brands (UK),XYZ Collagen,XYZ Collagen,US,True,No coupon,30,1389.9488448272036,1504.6370799138122,0.0,0.0,46.33162816090679,0.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,AE,True,No coupon,1,0.0,82.77130594727161,82.77130594727161,0.0,0.0,1.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,AU,False,No coupon,2,88.41480408004014,97.25628448804414,0.0,0.0,44.20740204002007,0.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,CA,False,No coupon,4,402.3451870018394,402.3451870018394,0.0,0.0,100.58629675045985,0.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,GB,False,No coupon,4,266.9060230157018,320.2872276188421,0.0,0.0,66.72650575392545,0.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,IN,False,No coupon,1,91.96045370938074,91.96045370938074,0.0,0.0,91.96045370938074,0.0
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,US,False,No coupon,92,5832.092602200884,6529.023605150214,229.90496627835685,0.0,63.392310893487874,0.03521276383455002
2022-05,Wolfson Brands (UK),YourBiology,YourBiology US,US,True,No coupon,73,4772.193357189836,5305.0151329625505,165.54261189454323,0.0,65.37251174232652,0.031204927365041664
2022-06,Muscle & Health,Muscle & Health,Muscle & Health Shop,GB,False,No coupon,3,17.74784165931628,21.297409991179535,0.0,0.0,5.915947219772093,0.0
2022-06,Muscle & Health,Muscle & Health,Muscle & Health Shop,US,False,No coupon,3,22.901422872818927,24.039772271670273,0.0,0.0,7.6338076242729755,0.0
2022-06,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,False,No coupon,42,3956.6853326837486,4257.791943260106,0.0,0.0,94.20679363532734,0.0
2022-06,Supplement Shippers LLC,SupplementShippers,SupplementShippers,US,True,No coupon,239,22668.826987315893,24479.721951271084,0.0,0.0,94.84864848249327,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,AU,False,No coupon,22,874.2201300889383,961.6421430978322,0.0,0.0,39.73727864040629,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,AU,True,No coupon,3,93.25252979077533,102.57778276985287,0.0,0.0,31.084176596925108,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,CA,False,No coupon,3,96.15432638281935,96.15432638281935,0.0,0.0,32.05144212760645,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,GB,False,No coupon,2,74.91666666666666,89.9,0.0,0.0,37.45833333333333,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,US,False,No coupon,47,2253.1211993872043,2440.754385416672,0.0,0.0,47.93874892313201,0.0
2022-06,Wolfson Brands (UK),AirSnore,AirSnore,US,True,No coupon,10,295.16381005548,320.4233822468126,0.0,0.0,29.516381005548,0.0
2022-06,Wolfson Brands (UK),BattleReadyFuel,BattleReadyFuel Shopify,GB,False,No coupon,15,680.5999999999999,816.7199999999999,0.0,0.0,45.37333333333333,0.0
2022-06,Wolfson Brands (UK),BattleReadyFuel,BattleReadyFuel Shopify,GB,True,No coupon,19,574.4916666666667,689.39,0.0,0.0,30.23640350877193,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify AU,AU,False,No coupon,13,1194.6228544004575,1314.0851398405034,0.0,0.0,91.89406572311212,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify CA,CA,False,No coupon,10,890.090509481536,890.090509481536,0.0,0.0,89.0090509481536,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify ES,US,False,No coupon,1,131.94921797973953,143.65971107544144,0.0,0.0,131.94921797973953,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify FR,CA,False,No coupon,1,101.36859001436174,101.36859001436174,0.0,0.0,101.36859001436174,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify IT,IT,False,No coupon,3,230.3793190842274,253.41725099265017,0.0,0.0,76.79310636140913,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify IT,IT,True,NEW YEAR,1,0.0,81.10163048069613,81.10163048069613,0.2,0.0,1.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify PT,PT,True,No coupon,1,32.9681424718277,40.55081524034807,0.0,0.0,32.9681424718277,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify UK,GB,False,No coupon,35,2835.8083333333334,3439.63,36.66,0.0,81.02309523809524,0.010658123112078914
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify UK,GB,True,No coupon,6,360.0,432.0,0.0,0.0,60.0,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify UK,IE,True,No coupon,1,69.29133858267717,88.0,0.0,0.0,69.29133858267717,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify UK,IN,False,No coupon,1,164.99,164.99,0.0,0.0,164.99,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify UK,KR,False,No coupon,1,164.99,164.99,0.0,0.0,164.99,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify USA,JP,True,No coupon,1,89.80835538449202,89.80835538449202,0.0,0.0,89.80835538449202,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify USA,US,False,No coupon,227,18023.33162977988,20609.79337584751,1173.7952048753104,0.0,79.39793669506555,0.05695327378928863
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify USA,US,True,NEW YEAR,3,194.1513623188163,211.6911234063026,0.0,0.20000000000000004,64.71712077293877,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify USA,US,True,No coupon,17,1229.581386767918,1318.25496184323,0.0,0.0,72.32831686870107,0.0
2022-06,Wolfson Brands (UK),Bauer,Bauer Shopify USA,ZA,False,No coupon,1,144.32683826477427,144.32683826477427,0.0,0.0,144.32683826477427,0.0
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,AU,False,No coupon,7,274.0677508593472,301.474525945282,0.0,0.0,39.1525358370496,0.0
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,CA,False,No coupon,27,1316.467195362898,1316.467195362898,0.0,0.0,48.75804427269993,0.0
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,GB,False,No coupon,23,976.3680107334758,1171.641612880171,0.0,0.0,42.45078307536851,0.0
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,GB,True,No coupon,2,73.83504415433504,88.60205298520205,0.0,0.0,36.91752207716752,0.0
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,False,No coupon,541,23684.766651678237,26259.520721268564,669.7691136734811,0.0,43.779605640810054,0.02550576306333764
2022-06,Wolfson Brands (UK),Crazy Nutrition,Crazy Nutrition US,US,True,No coupon,18,768.773064190467,837.2764614050832,0.0,0.0,42.70961467724817,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,AU,True,No coupon,282,23734.261792445697,26481.67988452864,373.9919128383691,0.0,84.1640489093819,0.014122665724724887
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk AUS,NZ,True,No coupon,6,349.2923733572953,349.2923733572953,0.0,0.0,58.215395559549215,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk CA,CA,True,No coupon,334,33333.79463784162,33905.38909407835,571.5944562367338,0.0,99.80178035281924,0.01685851339592985
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk ES,ES,True,No coupon,138,8994.791901710396,10076.724416203477,182.45332432204106,0.0,65.17965146166954,0.018106412042851367
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk ES,US,True,No coupon,10,781.4658988789201,841.3533834586467,0.0,0.0,78.14658988789202,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk FR,CA,True,No coupon,8,487.5148590612477,487.5148590612477,0.0,0.0,60.93935738265596,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk IT,CH,True,No coupon,1,101.36014192785336,101.36014192785336,0.0,0.0,101.36014192785336,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk IT,IT,True,No coupon,39,2214.7887594368963,2436.2676353805864,0.0,0.0,56.789455370176825,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk PT,PT,True,No coupon,19,979.867914113516,1205.2375343596248,0.0,0.0,51.57199547965874,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,AE,True,No coupon,1,40.0,40.0,0.0,0.0,40.0,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,GB,True,No coupon,923,60490.25,73846.26,1257.96,0.0,65.53656554712893,0.01703485051240239
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,IE,True,No coupon,33,2155.716535433071,2737.76,0.0,0.0,65.32474349797185,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk UK,RO,True,No coupon,2,176.43697478991598,209.96,0.0,0.0,88.21848739495799,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,AE,True,No coupon,22,1891.5317961262622,1891.5317961262622,0.0,0.0,85.9787180057392,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,HK,True,No coupon,7,814.6259321626172,814.6259321626172,0.0,0.0,116.37513316608818,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,IE,False,No coupon,1,61.24444932716342,77.78045064549755,0.0,0.0,61.24444932716342,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,IN,True,No coupon,4,396.06286584876915,396.06286584876915,0.0,0.0,99.01571646219229,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,JP,True,No coupon,7,935.9473979632747,935.9473979632747,0.0,0.0,133.70677113761067,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,NZ,True,No coupon,17,1481.4646479955359,1481.4646479955359,0.0,0.0,87.14497929385504,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,SA,True,No coupon,1,83.38545425386897,83.38545425386897,0.0,0.0,83.38545425386897,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,TH,True,No coupon,2,177.18707401170715,177.18707401170715,0.0,0.0,88.59353700585358,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,False,No coupon,7,564.3213011677424,604.7229572608451,0.0,0.0,80.61732873824891,0.0
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,US,True,No coupon,5089,454723.3986022904,496618.18483315886,6273.5262132788575,0.0,89.35417539836715,0.012632493945799583
2022-06,Wolfson Brands (UK),CrazyBulk,CrazyBulk USA,ZA,True,No coupon,9,693.1200384892951,693.1200384892951,0.0,0.0,77.01333760992168,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,False,No coupon,21,1541.3548037944308,1746.0069639447377,50.51667977086375,0.0,73.3978477997348,0.028932690884996174
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max AU,AU,True,No coupon,34,2240.952180579805,2545.8965506090312,80.84915197124566,0.0,65.91035825234721,0.0317566524656726
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max AU,NZ,True,No coupon,1,80.84915197124566,80.84915197124566,0.0,0.0,80.84915197124566,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,False,No coupon,15,1720.7153097362693,1720.7153097362693,0.0,0.0,114.71435398241796,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max CA,CA,True,No coupon,25,2019.4095410165291,2019.4095410165291,0.0,0.0,80.77638164066117,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max ES,ES,False,No coupon,1,122.842857910865,135.1271437019515,0.0,0.0,122.842857910865,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max ES,ES,True,No coupon,3,178.08566359719524,195.89422995691476,0.0,0.0,59.361887865731745,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max IT,IT,False,No coupon,4,272.48919028930857,299.7381093182394,0.0,0.0,68.12229757232714,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max IT,IT,True,No coupon,3,291.7508275284739,320.9259102813213,0.0,0.0,97.25027584282464,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,False,No coupon,55,3077.6833333333334,3702.21,8.99,0.0,55.95787878787879,0.0024282793250517934
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max UK,GB,True,No coupon,129,5691.45,6865.7,35.96,0.0,44.11976744186046,0.005237630540221682
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max UK,IE,True,No coupon,6,255.55905511811022,324.56,0.0,0.0,42.59317585301837,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max UK,IN,False,No coupon,1,44.95,44.95,0.0,0.0,44.95,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,AE,False,No coupon,2,167.50861999839626,167.50861999839626,0.0,0.0,83.75430999919813,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,AE,True,No coupon,1,89.77628097185469,89.77628097185469,0.0,0.0,89.77628097185469,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,HK,False,No coupon,1,55.2882687835779,55.2882687835779,0.0,0.0,55.2882687835779,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,IN,False,No coupon,2,167.50861999839626,167.50861999839626,0.0,0.0,83.75430999919813,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,IN,True,No coupon,2,207.200705637078,207.200705637078,0.0,0.0,103.600352818539,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,TH,True,No coupon,1,0.0,44.23061502686232,44.23061502686232,0.0,0.0,1.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,False,No coupon,394,30964.777674671896,33610.95617337951,278.08515756555204,0.0,78.59080628089313,0.008273646132858324
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,True,BASTILLE DAY,12,1355.6491678095704,1454.8320761246275,0.0,0.10000000000000002,112.97076398413087,0.0
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,US,True,No coupon,528,37798.48520350834,41314.609807011584,549.017721112982,0.0,71.58804015815973,0.0132887064328466
2022-06,Wolfson Brands (UK),DBalMax,D-Bal Max US,ZA,True,No coupon,1,89.77628097185469,89.77628097185469,0.0,0.0,89.77628097185469,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube AU,AU,False,No coupon,17,1215.0296631370425,1336.532629450747,0.0,0.0,71.47233312570837,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube AU,AU,True,No coupon,27,1863.6465746990289,2055.0657081882514,5.05447601931933,0.0,69.02394721107514,0.0024595203935232623
2022-06,Wolfson Brands (UK),NooCube,NooCube AU,NZ,False,No coupon,1,47.73110187577221,47.73110187577221,0.0,0.0,47.73110187577221,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube AU,NZ,True,No coupon,1,114.5681231045715,114.5681231045715,0.0,0.0,114.5681231045715,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube CA,CA,False,No coupon,5,421.36970907728806,421.36970907728806,0.0,0.0,84.27394181545762,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube CA,CA,True,No coupon,38,2922.3551268996425,3034.7287066224544,112.37357972281184,0.0,76.9040822868327,0.037029201153166554
2022-06,Wolfson Brands (UK),NooCube,NooCube DE,DE,True,No coupon,1,75.79591633709919,81.10163048069613,0.0,0.0,75.79591633709919,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube ES,ES,False,No coupon,2,138.22605543480765,152.0486609782884,0.0,0.0,69.11302771740382,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube ES,ES,True,No coupon,7,442.37252989470613,486.6097828841768,0.0,0.0,63.196075699243735,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube FR,CH,False,No coupon,1,50.680070963926674,50.680070963926674,0.0,0.0,50.680070963926674,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube IT,IT,True,No coupon,4,260.1547301001387,286.1702031101526,0.0,0.0,65.03868252503467,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,GB,False,No coupon,17,1287.35,1544.82,0.0,0.0,75.72647058823529,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,GB,True,No coupon,64,4139.575,5093.96,126.47,0.0,64.680859375,0.024827442696840965
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,IE,False,No coupon,1,39.36220472440945,49.99,0.0,0.0,39.36220472440945,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,IE,True,No coupon,2,94.48818897637796,120.0,0.0,0.0,47.24409448818898,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,IN,True,No coupon,1,80.0,80.0,0.0,0.0,80.0,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube UK,KR,True,No coupon,2,160.0,160.0,0.0,0.0,80.0,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,AE,True,No coupon,1,76.97859032956458,76.97859032956458,0.0,0.0,76.97859032956458,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,JP,False,No coupon,1,48.10360035281854,48.10360035281854,0.0,0.0,48.10360035281854,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,KR,False,No coupon,7,769.7137358672119,769.7137358672119,0.0,0.0,109.95910512388741,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,KR,True,No coupon,36,3396.672279688878,3396.672279688878,0.0,0.0,94.3520077691355,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,MY,True,No coupon,4,423.3822468126052,423.3822468126052,0.0,0.0,105.8455617031513,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,TH,True,No coupon,1,76.97859032956458,76.97859032956458,0.0,0.0,76.97859032956458,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,US,False,No coupon,442,28161.42576828007,31241.004054583333,963.3944355584458,0.0,63.71363295990966,0.030837499136558876
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,US,True,BASTILLE DAY,15,1595.6502767909556,1741.504751173832,0.0,0.1,106.37668511939704,0.0
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,US,True,No coupon,1366,81096.44987187945,90145.24843237089,2801.0612346698445,0.0,59.36782567487515,0.031072755174348064
2022-06,Wolfson Brands (UK),NooCube,NooCube USA,ZA,True,No coupon,2,192.44647582391144,192.44647582391144,0.0,0.0,96.22323791195572,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 AUS,AU,False,No coupon,47,3144.767340937171,3459.2440750308883,0.0,0.0,66.90994342419512,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 AUS,AU,True,No coupon,15,845.4759886861425,1010.8952038638661,80.87161630910929,0.0,56.3650659124095,0.08
2022-06,Wolfson Brands (UK),Performer8,Performer8 AUS,NZ,True,No coupon,1,121.30742446366392,121.30742446366392,0.0,0.0,121.30742446366392,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 CA,CA,False,No coupon,33,3097.4580019591353,3197.3393854027613,99.88138344362594,0.0,93.86236369573137,0.03123890566626355
2022-06,Wolfson Brands (UK),Performer8,Performer8 CA,CA,True,No coupon,18,1373.4548632788114,1418.4042951679362,44.94943188912474,0.0,76.30304795993396,0.03169014084507042
2022-06,Wolfson Brands (UK),Performer8,Performer8 ES,ES,False,No coupon,1,99.83334229342508,109.8166765227676,0.0,0.0,99.83334229342508,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 UK,GB,False,No coupon,45,2737.125,3284.55,0.0,0.0,60.825,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 UK,GB,True,No coupon,28,1586.25,1944.0,40.5,0.0,56.651785714285715,0.020833333333333332
2022-06,Wolfson Brands (UK),Performer8,Performer8 UK,IE,True,No coupon,1,95.66929133858268,121.5,0.0,0.0,95.66929133858268,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,AE,False,No coupon,7,573.2739956699543,573.2739956699543,0.0,0.0,81.89628509570775,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,AE,True,No coupon,5,422.1794563387058,422.1794563387058,0.0,0.0,84.43589126774116,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,CN,True,No coupon,1,46.90882848207842,46.90882848207842,0.0,0.0,46.90882848207842,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,HK,False,No coupon,1,156.35474300376873,156.35474300376873,0.0,0.0,156.35474300376873,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,HK,True,No coupon,1,140.72648544623524,140.72648544623524,0.0,0.0,140.72648544623524,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,IN,False,No coupon,5,364.8063507337022,364.8063507337022,0.0,0.0,72.96127014674043,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,IN,True,No coupon,11,844.3589126774115,891.2677411594899,46.90882848207842,0.0,76.75990115249195,0.052631578947368425
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,JP,False,No coupon,2,156.3467244006094,156.3467244006094,0.0,0.0,78.1733622003047,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,MY,True,No coupon,3,375.27062785662736,375.27062785662736,0.0,0.0,125.09020928554246,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,PH,False,No coupon,1,52.11290193248336,52.11290193248336,0.0,0.0,52.11290193248336,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,SG,True,No coupon,1,93.81765696415684,93.81765696415684,0.0,0.0,93.81765696415684,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,TH,False,No coupon,2,208.46764493625207,208.46764493625207,0.0,0.0,104.23382246812604,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,US,False,No coupon,491,38199.47952199558,42181.092804084416,1000.6414882527463,0.0,77.79934729530667,0.023722512190482027
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,US,True,BASTILLE DAY,8,1102.6099917970282,1188.0168982045655,0.0,0.1,137.82624897462853,0.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,US,True,No coupon,332,25282.747608065387,27641.647413126895,328.3617993745489,0.0,76.15285424116081,0.011879241293650658
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,ZA,False,No coupon,2,0.0,208.46764493625207,208.46764493625207,0.0,0.0,1.0
2022-06,Wolfson Brands (UK),Performer8,Performer8 USA,ZA,True,No coupon,2,187.63531392831368,187.63531392831368,0.0,0.0,93.81765696415684,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,AU,False,No coupon,5,482.7946501337648,531.0741151471414,0.0,0.0,96.55893002675296,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,CA,False,No coupon,8,1055.720696793836,1055.720696793836,0.0,0.0,131.9650870992295,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,CA,True,No coupon,2,169.7964789611687,169.7964789611687,0.0,0.0,84.89823948058435,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,ES,False,No coupon,39,2720.2015771782,2992.22173489602,0.0,0.0,69.74875838918462,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,ES,True,No coupon,1,73.721074903807,81.0931823941877,0.0,0.0,73.721074903807,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,GB,False,No coupon,7,416.60833333333335,499.93,0.0,0.0,59.51547619047619,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,GB,True,No coupon,1,99.99166666666666,119.99,0.0,0.0,99.99166666666666,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,KR,False,No coupon,1,120.27102878678534,120.27102878678534,0.0,0.0,120.27102878678534,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,NZ,True,No coupon,1,96.2152193087964,96.2152193087964,0.0,0.0,96.2152193087964,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,US,False,No coupon,99,8410.622254934358,9143.563415649776,0.0,0.0,84.95578035287231,0.0
2022-06,Wolfson Brands (UK),Phen 24,Phen24,US,True,No coupon,16,1318.7553935332332,1395.7337298428038,0.0,0.0,82.42221209582708,0.0
2022-06,Wolfson Brands (UK),Phen Q,PhenQ AUS,AU,False,No coupon,118,10570.954558292098,11981.846487220266,353.7964730989554,0.0,89.58436066349236,0.029527708728058873
2022-06,Wolfson Brands (UK),Phen Q,PhenQ AUS,AU,True,No coupon,96,7834.803226786116,8635.979831616813,17.69628215208357,0.0026041666666666665,81.61253361235538,0.0020491342612098833
2022-06,Wolfson Brands (UK),Phen Q,PhenQ AUS,NZ,False,No coupon,9,1041.7218914972482,1041.7218914972482,0.0,0.0,115.74687683302757,0.0
2022-06,Wolfson Brands (UK),Phen Q,PhenQ AUS,NZ,True,No coupon,10,826.3876125700541,831.6948123903394,5.307199820285297,0.0,82.63876125700541,0.006381186633871258
2022-06,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,False,No coupon,313,29280.179276244788,30637.92056729236,1357.7412910475718,0.0,93.54689864614949,0.04431571287827654
2022-06,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,True,FLASH SALE,2,183.65040497268788,183.65040497268788,0.0,0.3,91.82520248634394,0.0
2022-06,Wolfson Brands (UK),Phen Q,PhenQ CA,CA,True,No coupon,152,12487.899194494912,13452.42035818576,964.5211636908479,0.0,82.15723154272969,0.07169870833719075
2022-06,Wolfson Brands (UK),Phen Q,PhenQ DE,DE,True,No coupon,1,44.21428452997452,47.30928444707274,0.0,0.0,44.21428452997452,0.0
2022-06,Wolfson Brands (UK),Phen Q,PhenQ ES,ES,False,No coupon,60,4649.58746301529,5209.13943395144,94.59322463462024,0.0,77.49312438358817,0.018159088623754826
2022-06,Wolfson Brands (UK),Phen Q,PhenQ ES,ES,True,No coupon,62,4088.2489274706704,4591.692389111883,94.61856889414548,0.0,65.9394988301721,0.020606469440006724
2022-06,Wolfson Brands (UK),Phen Q,PhenQ ES,US,True,No coupon,1,85.08864109185744,94.61856889414548,0.0,0.0,85.08864109185744,0.0
2022-06,Wolfson Brands (UK),Phen Q,PhenQ FRA,CA,False,No coupon,4,354.7858410070119,354.7858410070119,0.0,0.0,88.69646025175298,0.0
