boss_order_id,order_date,shop,Brands,shipping_country,Order Total (GBP),Refund (GBP),net_revenue_gbp,has_coupon,coupon_code,campaign_type_clean
2389872,2023-01-19,CrazyBulk USA,CrazyBulk,US,479.45,0.0,439.8623853211009,True,"FREE PRODUCT,SALE20",No coupon
2914541,2023-09-30,SupplementShippers,SupplementShippers,US,479.35,0.0,442.8175519630485,True,CC25,No coupon
3066152,2024-01-28,CrazyBulk USA,CrazyBulk,US,479.17,0.0,479.17,True,"FREE PRODUCT,LCBV7U88ET1GI",No coupon
2375085,2023-01-12,CrazyBulk USA,CrazyBulk,US,478.92,0.0,478.92,True,",FREE PRODUCT",No coupon
2409650,2023-01-31,CrazyBulk USA,CrazyBulk,US,478.88,0.0,436.3371298405467,True,"VIP TIER GIFT,FREE PRODUCT,SALE20",No coupon
2237189,2022-10-25,CrazyBulk USA,CrazyBulk,US,478.7725375255352,0.0,439.74515501771305,True,"FREE PRODUCT,REWARDS,MISSYOU45",No coupon
3132600,2024-03-26,CrazyBulk USA,CrazyBulk,US,478.61,0.0,478.61,True,",FREE PRODUCT,THANKS30",No coupon
2330356,2022-12-20,SupplementShippers,SupplementShippers,US,478.6075424782429,0.0,451.5165495077763,True,CC10,No coupon
3194053,2024-05-26,CrazyBulk USA,CrazyBulk,US,478.52,0.0,447.214953271028,True,"FREE PRODUCT,FLASH40",No coupon
3004560,2023-12-04,CrazyBulk USA,CrazyBulk,US,478.46,0.0,439.3572084481176,True,",FREE PRODUCT,FRIDAY50",No coupon
2523594,2023-03-26,CrazyBulk USA,CrazyBulk,US,478.37,0.0,435.87243735763104,True,FREE PRODUCT,No coupon
2907573,2023-09-25,CrazyBulk USA,CrazyBulk,US,477.85,0.0,477.85,True,FREE PRODUCT,No coupon
2394693,2023-01-22,CrazyBulk USA,CrazyBulk,US,477.79,0.0,435.3439635535308,True,"FREE PRODUCT,SALE20",No coupon
2086459,2022-07-04,CrazyBulk USA,CrazyBulk,US,477.6992444552766,0.0,449.59928889908383,True,"FREE PRODUCT,SALE20",No coupon
2910182,2023-09-27,CrazyBulk USA,CrazyBulk,US,477.48,0.0,437.85419532324624,True,",FREE PRODUCT",No coupon
3265455,2024-08-17,CrazyBulk USA,CrazyBulk,US,477.41,0.0,477.41,True,",,FREE PRODUCT",No coupon
2257958,2022-11-08,CrazyBulk USA,CrazyBulk,US,477.3692157385204,0.0,437.7526049871805,True,",FREE PRODUCT,SALE20",No coupon
2272350,2022-11-16,CrazyBulk USA,CrazyBulk,US,477.3692157385204,0.0,450.3483167344532,True,",FREE PRODUCT,SALE20",No coupon
2267674,2022-11-13,CrazyBulk USA,CrazyBulk,US,477.3692157385204,0.0,450.3483167344532,True,",FREE PRODUCT,SALE20",No coupon
2254840,2022-11-06,CrazyBulk USA,CrazyBulk,US,477.3603339550583,0.0,477.3603339550583,True,",FREE PRODUCT,SALE20",No coupon
2269689,2022-11-14,CrazyBulk USA,CrazyBulk,US,477.3603339550583,0.0,446.1311532290264,True,",FREE PRODUCT,SALE20",No coupon
2952201,2023-10-26,CrazyBulk USA,CrazyBulk,US,477.12,0.0,441.77777777777777,True,"FREE PRODUCT,TRICK",No coupon
3336270,2024-11-27,CrazyBulk USA,CrazyBulk,US,477.1,0.0,439.7235023041475,True,",FREE PRODUCT,TAKE30",No coupon
2898533,2023-09-21,CrazyBulk USA,CrazyBulk,US,476.97,0.0,443.693023255814,True,",FREE PRODUCT",No coupon
3258563,2024-08-08,CrazyBulk USA,CrazyBulk,US,476.9,0.0,439.53917050691246,True,",LCBGJN3Z0WV6K",No coupon
3220583,2024-06-25,CrazyBulk USA,CrazyBulk,US,476.85,0.0,440.5080831408776,True,",FREE PRODUCT,LCBIU3T8YNSHA",No coupon
2221563,2022-10-12,SupplementShippers,SupplementShippers,US,476.6657841320272,0.0,427.5029454098898,True,EXCS30,No coupon
2920618,2023-10-03,CrazyBulk USA,CrazyBulk,US,476.37,0.0,434.0501138952165,True,",VIP TIER GIFT,FREE PRODUCT,LCBWC7JBDGUB7",No coupon
3221760,2024-06-26,CrazyBulk USA,CrazyBulk,US,475.89,0.0,448.9528301886792,True,",FREE PRODUCT,QUIZ20",No coupon
3044041,2024-01-10,CrazyBulk USA,CrazyBulk,US,475.79,0.0,433.5216400911162,True,",FREE PRODUCT,LCBI460178HLI",No coupon
2597317,2023-04-28,CrazyBulk CA,CrazyBulk,CA,475.35,0.0,475.35,True,",FREE PRODUCT,SALE20",No coupon
3121461,2024-03-17,CrazyBulk USA,CrazyBulk,US,475.19,0.0,475.19,True,",FREE PRODUCT,LCBHBTIX7KMS0",No coupon
2000511,2022-05-03,CrazyBulk UK,CrazyBulk,GB,474.89,0.0,395.7416666666667,True,",BUY 2 GET 1 FREE,BUY 2 GET 1 FREE,FREE PRODUCT,SALE20",No coupon
2458468,2023-02-23,CrazyBulk USA,CrazyBulk,US,474.81,0.0,432.6287015945331,True,"FREE PRODUCT,MISSYOU45",No coupon
2394241,2023-01-21,CrazyBulk USA,CrazyBulk,US,474.62,0.0,437.4377880184332,True,"FREE PRODUCT,SALE20",No coupon
2228391,2022-10-18,CrazyBulk USA,CrazyBulk,US,474.3358926837879,0.0,474.3358926837879,True,",FREE PRODUCT,SALE20",No coupon
3040089,2024-01-07,CrazyBulk AUS,CrazyBulk,AU,474.23,0.0,431.1181818181818,True,"FREE PRODUCT,SALE20",No coupon
3343477,2024-12-03,CrazyBulk UK,CrazyBulk,GB,473.99,0.0,394.9916666666667,True,MONDAY60,BLACK FRIDAY
2967118,2023-11-06,CrazyBulk AUS,CrazyBulk,AU,473.91,0.0,430.8272727272727,True,"FREE PRODUCT,FRIDAY50",No coupon
2401357,2023-01-26,CrazyBulk USA,CrazyBulk,US,473.87,0.0,426.9560673225935,True,"REWARDS,FREE PRODUCT,SALE20",No coupon
2705496,2023-06-18,CrazyBulk USA,CrazyBulk,US,473.73,0.0,437.6258660508083,True,"FREE PRODUCT,CALL25",No coupon
2164998,2022-08-31,CrazyBulk USA,CrazyBulk,US,473.71626765925055,0.0,473.71626765925055,True,FREE PRODUCT,No coupon
2846391,2023-08-26,CrazyBulk USA,CrazyBulk,US,473.7,0.0,431.61731207289296,True,"FREE PRODUCT,SALE20",No coupon
3178320,2024-05-08,CrazyBulk USA,CrazyBulk,US,473.51,0.0,446.7075471698113,True,",,FREE PRODUCT",No coupon
2786150,2023-07-28,CrazyBulk USA,CrazyBulk,US,473.3,0.0,473.3,True,"FREE PRODUCT,LCBLNNJGOEC5L",No coupon
2982315,2023-11-18,CrazyBulk IT,CrazyBulk,IT,473.22,0.0,430.2,True,"PRODOTTO GRATIS,SALE20",No coupon
2608307,2023-05-03,CrazyBulk CA,CrazyBulk,CA,473.13,473.13,0.0,True,"FREE PRODUCT,SALE20",No coupon
2065977,2022-06-20,CrazyBulk USA,CrazyBulk,US,473.0655119878117,0.0,446.2882188564261,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2139956,2022-08-12,CrazyBulk USA,CrazyBulk,US,473.04101367122377,0.0,446.2651072370035,True,",,FREE PRODUCT,SALE20",No coupon
2147901,2022-08-18,CrazyBulk USA,CrazyBulk,US,473.0326775591864,0.0,435.9748180268999,True,",,FREE PRODUCT,SALE20",No coupon
2995624,2023-11-27,PhenQ USA,Phen Q,US,473.01,0.0,436.9607390300231,True,",EXTRA20",No coupon
3118538,2024-03-14,CrazyBulk USA,CrazyBulk,US,472.89,0.0,435.84331797235023,True,",FREE PRODUCT,LCBP11XCZV9M5",No coupon
2671842,2023-06-01,CrazyBulk USA,CrazyBulk,US,472.41,0.0,424.8291366906475,True,"FREE PRODUCT,SALE20",No coupon
3299708,2024-10-04,CrazyBulk CA,CrazyBulk,CA,472.23,0.0,472.23,True,"FREE PRODUCT,SALE20",No coupon
3178799,2024-05-09,CrazyBulk USA,CrazyBulk,US,472.16,0.0,472.16,True,FREE PRODUCT,No coupon
2597244,2023-04-28,CrazyBulk USA,CrazyBulk,US,472.1,0.0,436.1200923787529,True,FREE PRODUCT,No coupon
2982313,2023-11-18,CrazyBulk USA,CrazyBulk,US,472.05,0.0,472.05,True,"FREE PRODUCT,SALE20",No coupon
2043867,2022-06-03,CrazyBulk USA,CrazyBulk,US,471.4938657685831,0.0,428.8725152072832,True,"FREE PRODUCT,SALE20",No coupon
2076813,2022-06-28,CrazyBulk USA,CrazyBulk,US,471.4938657685831,0.0,424.0052749717473,True,"FREE PRODUCT,SALE20",No coupon
2313489,2022-12-09,CrazyBulk CA,CrazyBulk,CA,470.71977205153615,0.0,470.71977205153615,True,",FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
3284822,2024-09-11,PhenQ USA,Phen Q,US,470.53,0.0,439.7476635514018,False,,No coupon
2529735,2023-03-29,CrazyBulk USA,CrazyBulk,US,470.45,0.0,442.77647058823527,True,FREE PRODUCT,No coupon
1912349,2022-03-11,CrazyBulk USA,CrazyBulk,US,469.5117460785035,0.0,427.06957201195536,True,"FREE PRODUCT,BUY 2 GET 1 FREE,SALE20",No coupon
1897967,2022-03-02,CrazyBulk CA,CrazyBulk,CA,469.485528681631,0.0,469.485528681631,True,"FREE PRODUCT,BUY 2 GET 1 FREE,SALE20",No coupon
2331545,2022-12-21,CrazyBulk USA,CrazyBulk,US,469.32,0.0,433.5519630484988,True,"FREE PRODUCT,MISSYOU45",No coupon
2917520,2023-10-02,CrazyBulk AUS,CrazyBulk,AU,468.84,0.0,426.2181818181817,True,",FREE PRODUCT,SALE20",No coupon
3179090,2024-05-09,CrazyBulk CA,CrazyBulk,CA,468.81,0.0,468.81,True,"FREE PRODUCT,SALE20",No coupon
2321662,2022-12-14,CrazyBulk USA,CrazyBulk,US,468.2552838789889,0.0,468.2552838789889,True,FREE PRODUCT,No coupon
3171198,2024-04-30,CrazyBulk USA,CrazyBulk,US,468.22,0.0,421.8654268929975,True,",FREE PRODUCT",No coupon
3183819,2024-05-14,CrazyBulk USA,CrazyBulk,US,468.21,0.0,468.21,False,,No coupon
3060993,2024-01-23,CrazyBulk USA,CrazyBulk,US,468.17,0.0,429.9081726354454,True,",FREE PRODUCT,SAVE175",No coupon
3210611,2024-06-14,CrazyBulk AUS,CrazyBulk,AU,467.88,0.0,425.3454545454545,False,,No coupon
2986738,2023-11-22,CrazyBulk CA,CrazyBulk,CA,467.8,0.0,467.8,True,"FREE PRODUCT,SALE20",No coupon
3304806,2024-10-11,CrazyBulk CA,CrazyBulk,CA,467.78,0.0,467.78,True,",FREE PRODUCT",No coupon
2880742,2023-09-10,CrazyBulk USA,CrazyBulk,US,467.65,0.0,440.1411764705882,True,",FREE PRODUCT",No coupon
2602167,2023-04-30,CrazyBulk USA,CrazyBulk,US,467.61,0.0,430.9769585253457,True,"FREE PRODUCT,SALE20",No coupon
3101832,2024-02-29,CrazyBulk USA,CrazyBulk,US,467.51,0.0,467.51,True,"FREE PRODUCT,SAVE20",No coupon
3015697,2023-12-16,Capsiplex US,Capsiplex,US,467.3,0.0,422.89592760180994,False,,No coupon
3030608,2023-12-31,CrazyBulk USA,CrazyBulk,US,467.02,0.0,428.2622650160477,True,",FREE PRODUCT,SAVE175",No coupon
2174419,2022-09-06,CrazyBulk USA,CrazyBulk,US,466.9486507063701,0.0,419.9178513546493,True,"FREE PRODUCT,SALE20",No coupon
3242659,2024-07-17,CrazyBulk AUS,CrazyBulk,AU,466.9,466.9,0.0,True,",FREE PRODUCT,SALE20",No coupon
3101423,2024-02-28,CrazyBulk USA,CrazyBulk,US,466.9,0.0,432.3148148148148,True,"FREE PRODUCT,SALE20",No coupon
2615843,2023-05-06,CrazyBulk USA,CrazyBulk,US,466.74,466.74,0.0,True,",FREE PRODUCT",No coupon
2989390,2023-11-24,NooCube USA,NooCube,HK,466.73,311.16,155.57,False,,No coupon
2991266,2023-11-24,TestoPrime USA,TestoPrime,US,466.67,0.0,425.2118451025057,True,",EXTRA10",No coupon
3335253,2024-11-25,CrazyBulk USA,CrazyBulk,US,466.62,0.0,422.28054298642536,True,SALE20,No coupon
2284448,2022-11-23,CrazyBulk USA,CrazyBulk,US,466.2847499777956,0.0,433.7532557932983,True,"FREE PRODUCT,FRIDAY50",No coupon
3086194,2024-02-16,CrazyBulk AUS,CrazyBulk,AU,466.07,0.0,423.69999999999993,True,FREE PRODUCT,No coupon
2775301,2023-07-21,CrazyBulk USA,CrazyBulk,KW,465.72,0.0,465.72,True,",,FREE PRODUCT,SALE20",No coupon
3178512,2024-05-08,CrazyBulk USA,CrazyBulk,US,465.54,0.0,423.4568575015009,True,",FREE PRODUCT,SALE20",No coupon
3032682,2024-01-01,CrazyBulk USA,CrazyBulk,US,465.4,0.0,423.3295129982353,True,",,FREE PRODUCT",No coupon
2167692,2022-09-02,CrazyBulk USA,CrazyBulk,US,465.265205989341,465.265205989341,0.0,True,FREE PRODUCT,No coupon
2178801,2022-09-09,CrazyBulk USA,CrazyBulk,US,465.265205989341,0.0,419.2031624944508,True,FREE PRODUCT,No coupon
2187788,2022-09-16,CrazyBulk USA,CrazyBulk,US,465.265205989341,0.0,427.33888035760367,True,FREE PRODUCT,No coupon
2187163,2022-09-16,CrazyBulk USA,CrazyBulk,US,465.265205989341,0.0,423.9318505597641,True,FREE PRODUCT,No coupon
2190397,2022-09-19,CrazyBulk USA,CrazyBulk,US,465.25674646815,0.0,427.2330086943526,True,FREE PRODUCT,No coupon
2195368,2022-09-22,CrazyBulk USA,CrazyBulk,US,465.25674646815,0.0,426.84105180564217,True,FREE PRODUCT,No coupon
2282943,2022-11-23,SupplementShippers,SupplementShippers,US,464.72155608846265,0.0,429.30397791082,True,"CC20,CC25,CC10,CC5",No coupon
2135050,2022-08-09,CrazyBulk USA,CrazyBulk,US,464.6965655218406,0.0,428.2917654579176,True,",FREE PRODUCT",No coupon
3317391,2024-11-01,CrazyBulk AUS,CrazyBulk,AU,464.65,0.0,422.4090909090909,True,",FREE PRODUCT,STAY20",No coupon
2165248,2022-09-01,CrazyBulk USA,CrazyBulk,US,464.5715252516707,0.0,423.2997952179233,True,"FREE PRODUCT,LABOR35",No coupon
3277312,2024-09-02,CrazyBulk AUS,CrazyBulk,AU,464.27,0.0,422.0636363636363,True,FREE PRODUCT,No coupon
3120400,2024-03-16,CrazyBulk AUS,CrazyBulk,AU,463.97,0.0,421.79090909090905,True,FREE PRODUCT,No coupon
2644894,2023-05-20,CrazyBulk USA,CrazyBulk,US,463.88,0.0,428.52655889145495,True,"FREE PRODUCT,REWARDS,REWARDS,LCBQB6IOOTMVW",No coupon
2156061,2022-08-25,CrazyBulk USA,CrazyBulk,US,463.57330175112094,66.82175788850351,364.4101436166405,True,FREE PRODUCT,No coupon
2821665,2023-08-14,CrazyBulk USA,CrazyBulk,US,463.17,0.0,436.9528301886792,True,"FREE PRODUCT,SALE20",No coupon
3069839,2024-01-31,CrazyBulk USA,CrazyBulk,US,463.05,0.0,435.8117647058824,True,",FREE PRODUCT",No coupon
1870160,2022-02-13,CrazyBulk CA,CrazyBulk,CA,463.0357038166149,0.0,463.0357038166149,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2805844,2023-08-07,CrazyBulk USA,CrazyBulk,US,462.81,0.0,462.81,True,FREE PRODUCT,No coupon
2902648,2023-09-23,PhenQ USA,Phen Q,US,462.77,0.0,428.4907407407407,True,",,SAVINGS,SAVINGS,SAVINGS",No coupon
3264052,2024-08-16,CrazyBulk AUS,CrazyBulk,AU,462.75,0.0,420.6818181818181,True,FREE PRODUCT,No coupon
3144586,2024-04-03,CrazyBulk USA,CrazyBulk,US,462.7,0.0,427.4364896073903,True,",,FREE PRODUCT,SALE20",No coupon
3160207,2024-04-18,CrazyBulk ES,CrazyBulk,ES,462.64,0.0,420.5818181818181,True,"PRODUCTO GRATIS,SALE20",No coupon
2723914,2023-06-27,CrazyBulk USA,CrazyBulk,US,462.58,0.0,421.4851936218679,True,"FREE PRODUCT,SALE20",No coupon
2463027,2023-02-26,CrazyBulk USA,CrazyBulk,US,462.44,0.0,428.1851851851852,True,",FREE PRODUCT",No coupon
3235925,2024-07-09,CrazyBulk USA,CrazyBulk,US,462.32,0.0,462.32,True,"FREE PRODUCT,SALE20",No coupon
3350596,2024-12-15,CrazyBulk USA,CrazyBulk,US,462.02,0.0,462.02,True,"FREE PRODUCT,SAVE30",No coupon
3163282,2024-04-22,CrazyBulk UK,CrazyBulk,GB,461.97,0.0,384.975,True,",THANKS30",No coupon
2248026,2022-11-01,CrazyBulk USA,CrazyBulk,US,461.8172128963496,0.0,424.0745756623964,True,FREE PRODUCT,No coupon
3337722,2024-11-28,CrazyBulk USA,CrazyBulk,US,461.65,0.0,426.4665127020785,True,"FREE PRODUCT,FRIDAY40",No coupon
3273016,2024-08-28,CrazyBulk AUS,CrazyBulk,AU,460.75,0.0,418.8636363636363,True,"FREE PRODUCT,SALE20",No coupon
3261981,2024-08-13,CrazyBulk USA,CrazyBulk,US,460.48,0.0,424.4055299539171,True,"FREE PRODUCT,SALE20",No coupon
2198636,2022-09-25,CrazyBulk USA,CrazyBulk,US,460.1894932746807,0.0,460.1894932746807,True,"FREE PRODUCT,SALE20",No coupon
2291398,2022-11-26,CrazyBulk USA,CrazyBulk,US,460.0675015543122,0.0,412.6165933222531,True,"FREE PRODUCT,FRIDAY",No coupon
2289917,2022-11-26,CrazyBulk USA,CrazyBulk,US,460.0586197708501,0.0,418.4709743408558,True,"FREE PRODUCT,FRIDAY",No coupon
2332246,2022-12-22,CrazyBulk CA,CrazyBulk,CA,459.8,0.0,459.8,True,"FREE PRODUCT,SALE20",No coupon
2335750,2022-12-25,CrazyBulk CA,CrazyBulk,CA,459.68,0.0,459.68,True,"FREE PRODUCT,SALE20",No coupon
2444961,2023-02-17,CrazyBulk USA,CrazyBulk,US,459.29,0.0,459.29,True,FREE PRODUCT,No coupon
2249214,2022-11-02,CrazyBulk USA,CrazyBulk,US,459.1704414246381,0.0,423.6671354720779,True,"FREE PRODUCT,MISSYOU45",No coupon
2848337,2023-08-27,CrazyBulk USA,CrazyBulk,US,459.01,0.0,418.2323462414579,True,"FREE PRODUCT,LCBQSHQK9F32U",No coupon
2208660,2022-10-03,CrazyBulk USA,CrazyBulk,PH,458.9003618392022,0.0,458.9003618392022,True,FREE PRODUCT,No coupon
2225785,2022-10-16,CrazyBulk USA,CrazyBulk,US,458.8827111464125,0.0,458.8827111464125,True,FREE PRODUCT,No coupon
2156819,2022-08-25,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,417.7474496054494,True,FREE PRODUCT,No coupon
2151183,2022-08-21,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,458.4778259419807,True,FREE PRODUCT,No coupon
2159836,2022-08-28,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,422.5602082414569,True,FREE PRODUCT,No coupon
2151935,2022-08-22,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,421.008104629918,True,FREE PRODUCT,No coupon
2162727,2022-08-30,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,417.7474496054494,True,FREE PRODUCT,No coupon
2160848,2022-08-28,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,420.4290013223115,True,FREE PRODUCT,No coupon
2140332,2022-08-13,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,412.3002031852344,True,FREE PRODUCT,No coupon
2163176,2022-08-30,CrazyBulk USA,CrazyBulk,US,458.4778259419807,0.0,458.4778259419807,True,FREE PRODUCT,No coupon
2134836,2022-08-09,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,432.518386632022,True,FREE PRODUCT,No coupon
2122549,2022-07-30,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,432.518386632022,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2134178,2022-08-08,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,414.9045156832066,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2153793,2022-08-23,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,426.4832463534357,True,FREE PRODUCT,No coupon
2129086,2022-08-04,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,422.55252518888784,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2152213,2022-08-22,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,432.518386632022,True,FREE PRODUCT,No coupon
2124835,2022-08-01,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,417.73985405917387,True,"BUY 2 GET 1 FREE,FREE PRODUCT",No coupon
2126949,2022-08-02,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,411.1833989506218,True,"FREE PRODUCT,BUY 2 GET 1 FREE",No coupon
2141218,2022-08-13,CrazyBulk USA,CrazyBulk,US,458.4694898299433,0.0,417.73985405917387,True,FREE PRODUCT,No coupon
2570011,2023-04-15,CrazyBulk USA,CrazyBulk,US,458.38,0.0,432.4339622641509,True,",FREE PRODUCT,SALE20",No coupon
2248342,2022-11-02,CrazyBulk USA,CrazyBulk,US,458.2822630784262,0.0,424.3354287763205,True,"FREE PRODUCT,SALE20",No coupon
2484076,2023-03-07,CrazyBulk USA,CrazyBulk,US,457.52,0.0,431.622641509434,True,FREE PRODUCT,No coupon
3292498,2024-09-23,CrazyBulk USA,CrazyBulk,US,457.45,0.0,416.09816441994576,True,",FREE PRODUCT,SALE20",No coupon
3092775,2024-02-21,CrazyBulk USA,CrazyBulk,US,457.44,0.0,421.6036866359447,True,"FREE PRODUCT,LCBJLYC39SLFK",No coupon
2472052,2023-03-02,CrazyBulk USA,CrazyBulk,US,457.36,0.0,416.72892938496585,True,FREE PRODUCT,No coupon
3136474,2024-03-28,CrazyBulk USA,CrazyBulk,US,457.35,0.0,422.4942263279446,True,"FREE PRODUCT,THANKS30",No coupon
2491292,2023-03-11,CrazyBulk USA,CrazyBulk,US,457.03,0.0,416.4282460136674,True,FREE PRODUCT,No coupon
2793595,2023-07-31,CrazyBulk USA,CrazyBulk,US,457.03,0.0,431.1603773584905,True,",,FREE PRODUCT",No coupon
2653937,2023-05-24,CrazyBulk USA,CrazyBulk,US,457.03,0.0,413.6018099547511,True,",,FREE PRODUCT,SALE20",No coupon
2479301,2023-03-05,CrazyBulk USA,CrazyBulk,US,456.97,0.0,416.3735763097951,True,FREE PRODUCT,No coupon
3147497,2024-04-06,CrazyBulk USA,CrazyBulk,US,456.86,0.0,456.86,True,",,FREE PRODUCT",No coupon
2447189,2023-02-18,CrazyBulk USA,CrazyBulk,US,456.68,0.0,416.1093394077449,True,FREE PRODUCT,No coupon
2436583,2023-02-13,CrazyBulk USA,CrazyBulk,US,456.65,0.0,456.65,True,FREE PRODUCT,No coupon
2457321,2023-02-23,CrazyBulk USA,CrazyBulk,US,456.57,0.0,420.8018433179724,True,FREE PRODUCT,No coupon
2627239,2023-05-11,CrazyBulk USA,CrazyBulk,KR,456.14,0.0,456.14,True,",FREE PRODUCT,SALE20",No coupon
2553302,2023-04-09,CrazyBulk UK,CrazyBulk,GB,456.01,456.01,0.0,True,"FREE PRODUCT,SALE20",No coupon
2833783,2023-08-20,CrazyBulk UK,CrazyBulk,GB,456.0,0.0,380.0,True,"FREE PRODUCT,SALE20",No coupon
2883193,2023-09-11,CrazyBulk UK,CrazyBulk,GB,456.0,0.0,380.0,True,"FREE PRODUCT,SALE20",No coupon
2347968,2022-12-31,CrazyBulk UK,CrazyBulk,GB,455.98,0.0,379.98333333333335,True,"FREE PRODUCT,SALE20",No coupon
2467569,2023-02-28,CrazyBulk USA,CrazyBulk,US,455.94,0.0,412.61538461538464,True,FREE PRODUCT,No coupon
2311383,2022-12-08,CrazyBulk USA,CrazyBulk,US,455.8972233733941,0.0,455.8972233733941,True,"FREE PRODUCT,FRIDAY50",No coupon
2313206,2022-12-09,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,410.7252866843682,True,FREE PRODUCT,No coupon
2328371,2022-12-19,CrazyBulk USA,CrazyBulk,NZ,455.8557811852466,0.0,455.8557811852466,True,FREE PRODUCT,No coupon
2335425,2022-12-24,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,424.051889474648,True,FREE PRODUCT,No coupon
2339872,2022-12-27,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,420.14357712925954,True,FREE PRODUCT,No coupon
2313166,2022-12-09,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,421.1138856214749,True,FREE PRODUCT,No coupon
2308789,2022-12-06,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,426.0334403600435,True,FREE PRODUCT,No coupon
2317270,2022-12-12,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,420.6087665484836,True,FREE PRODUCT,No coupon
2336919,2022-12-26,CrazyBulk USA,CrazyBulk,US,455.8557811852466,0.0,412.5391684934359,True,"FREE PRODUCT,STACK50",No coupon
2325132,2022-12-16,CrazyBulk USA,CrazyBulk,US,455.84749274761714,0.0,427.0234124099458,True,FREE PRODUCT,No coupon
2326057,2022-12-17,CrazyBulk USA,CrazyBulk,US,455.84749274761714,0.0,430.0448044788841,True,FREE PRODUCT,No coupon
2325773,2022-12-17,CrazyBulk USA,CrazyBulk,US,455.84749274761714,0.0,418.6888567142293,True,FREE PRODUCT,No coupon
2311082,2022-12-07,CrazyBulk USA,CrazyBulk,US,455.8392043099876,0.0,430.0369851981015,True,FREE PRODUCT,No coupon
2500509,2023-03-16,CrazyBulk USA,CrazyBulk,US,455.67,0.0,455.67,True,FREE PRODUCT,No coupon
2502075,2023-03-16,CrazyBulk USA,CrazyBulk,US,455.66,0.0,415.1799544419135,True,FREE PRODUCT,No coupon
3033634,2024-01-02,CrazyBulk USA,CrazyBulk,US,455.63,0.0,420.905311778291,True,",FREE PRODUCT",No coupon
2935655,2023-10-13,CrazyBulk USA,CrazyBulk,US,455.54,0.0,415.0706150341686,True,FREE PRODUCT,No coupon
2901037,2023-09-22,CrazyBulk USA,CrazyBulk,US,455.5,0.0,420.7852193995381,True,",FREE PRODUCT",No coupon
2951843,2023-10-26,CrazyBulk USA,CrazyBulk,US,455.45,30.36,386.6633920937255,True,"FREE PRODUCT,CALL25",No coupon
3192299,2024-05-25,CrazyBulk USA,CrazyBulk,US,455.2,0.0,420.5080831408776,True,",,FREE PRODUCT,FLASH40",No coupon
2474963,2023-03-03,CrazyBulk USA,CrazyBulk,US,455.17,0.0,455.17,True,"FREE PRODUCT,SALE20",No coupon
2963735,2023-11-03,CrazyBulk USA,CrazyBulk,US,455.14,0.0,418.0390355912744,True,"FREE PRODUCT,FRIDAY50",No coupon
2496196,2023-03-13,CrazyBulk USA,CrazyBulk,US,455.07,0.0,414.6423690205012,True,FREE PRODUCT,No coupon
3227079,2024-07-02,CrazyBulk UK,CrazyBulk,GB,454.98,0.0,379.15,False,,No coupon
2625946,2023-05-11,CrazyBulk CA,CrazyBulk,CA,454.82,0.0,454.82,True,"FREE PRODUCT,SALE20",No coupon
3021098,2023-12-23,CrazyBulk USA,CrazyBulk,US,454.72,0.0,420.0646651270208,True,"FREE PRODUCT,LCBC3NR8DXVNV",No coupon
2201562,2022-09-27,CrazyBulk USA,CrazyBulk,US,454.67388545808313,0.0,420.0220650882985,True,",FREE PRODUCT,SALE20",No coupon
2194710,2022-09-22,CrazyBulk USA,CrazyBulk,US,454.67388545808313,0.0,454.67388545808313,True,",FREE PRODUCT,SALE20",No coupon
2347347,2022-12-31,CrazyBulk USA,CrazyBulk,US,454.63,0.0,419.0138248847927,True,FREE PRODUCT,No coupon
2347164,2022-12-31,CrazyBulk USA,CrazyBulk,US,454.63,0.0,419.0138248847927,True,FREE PRODUCT,No coupon
